uniprotIdA,uniprotIdB,entrezGeneIdA,entrezGeneIdB,ensemblIdA,ensemblIdB,hgncSymbolA,hgncSymbolB,detectionMethod,interactionType,pubmedId,author,reliabilityScore
P19827,O75364,3697,5309,ENSG00000055957,ENSG00000107859,ITIH1,PITX3,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,Q06033,5309,3699,ENSG00000107859,ENSG00000162267,PITX3,ITIH3,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P02675,5309,2244,ENSG00000107859,ENSG00000171564,PITX3,FGB,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P00734,5309,2147,ENSG00000107859,ENSG00000180210,PITX3,F2,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P02671,5309,2243,ENSG00000107859,ENSG00000171560,PITX3,FGA,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P02679,5309,2266,ENSG00000107859,ENSG00000171557,PITX3,FGG,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P07225,5309,5627,ENSG00000107859,ENSG00000184500,PITX3,PROS1,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
P03951,O75364,2160,5309,ENSG00000088926,ENSG00000107859,F11,PITX3,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P13645,5309,3858,ENSG00000107859,ENSG00000186395,PITX3,KRT10,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P35527,5309,3857,ENSG00000107859,ENSG00000171403,PITX3,KRT9,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P02533,5309,3861,ENSG00000107859,ENSG00000186847,PITX3,KRT14,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P08779,5309,3868,ENSG00000107859,ENSG00000186832,PITX3,KRT16,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P19823,5309,3698,ENSG00000107859,ENSG00000151655,PITX3,ITIH2,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P00742,5309,2159,ENSG00000107859,ENSG00000126218,PITX3,F10,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P02649,5309,348,ENSG00000107859,ENSG00000130203,PITX3,APOE,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
P00450,O75364,1356,5309,ENSG00000047457,ENSG00000107859,CP,PITX3,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P27918,5309,5199,ENSG00000107859,ENSG00000126759,PITX3,CFP,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P48426,5309,5305,ENSG00000107859,ENSG00000150867,PITX3,PIP4K2A,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P62807,5309,3017,ENSG00000107859,ENSG00000180596,PITX3,H2BC5,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,,5309,8347,ENSG00000107859,ENSG00000180596,PITX3,H2BC4,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P02765,5309,197,ENSG00000107859,ENSG00000145192,PITX3,AHSG,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P04196,5309,3273,ENSG00000107859,ENSG00000113905,PITX3,HRG,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P01042,5309,3827,ENSG00000107859,ENSG00000113889,PITX3,KNG1,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P48740,5309,5648,ENSG00000107859,ENSG00000127241,PITX3,MASP1,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P20671,5309,3013,ENSG00000107859,ENSG00000196866,PITX3,H2AC7,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P98066,5309,7130,ENSG00000107859,ENSG00000123610,PITX3,TNFAIP6,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P02647,5309,335,ENSG00000107859,ENSG00000118137,PITX3,APOA1,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P18428,5309,3929,ENSG00000107859,ENSG00000129988,PITX3,LBP,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
P10646,O75364,7035,5309,ENSG00000003436,ENSG00000107859,TFPI,PITX3,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,O95810,5309,8436,ENSG00000107859,ENSG00000168497,PITX3,CAVIN2,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,,5309,,ENSG00000107859,ENSG00000243649,PITX3,,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
P02760,O75364,259,5309,ENSG00000106927,ENSG00000107859,AMBP,PITX3,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
P01031,O75364,727,5309,ENSG00000106804,ENSG00000107859,C5,PITX3,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
Q13103,O75364,6694,5309,ENSG00000072080,ENSG00000107859,SPP2,PITX3,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O00187,O75364,10747,5309,ENSG00000009724,ENSG00000107859,MASP2,PITX3,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,Q15485,5309,2220,ENSG00000107859,ENSG00000160339,PITX3,FCN2,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P02745,5309,712,ENSG00000107859,ENSG00000173372,PITX3,C1QA,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P02746,5309,713,ENSG00000107859,ENSG00000173369,PITX3,C1QB,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,O75636,5309,8547,ENSG00000107859,ENSG00000142748,PITX3,FCN3,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,Q86YZ3,5309,388697,ENSG00000107859,ENSG00000197915,PITX3,HRNR,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,Q5D862,5309,388698,ENSG00000107859,ENSG00000143520,PITX3,FLG2,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O43866,O75364,922,5309,ENSG00000073754,ENSG00000107859,CD5L,PITX3,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P02743,5309,325,ENSG00000107859,ENSG00000132703,PITX3,APCS,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,Q8WWA0,5309,55600,ENSG00000107859,ENSG00000179914,PITX3,ITLN1,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P12259,5309,2153,ENSG00000107859,ENSG00000198734,PITX3,F5,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P01008,5309,462,ENSG00000107859,ENSG00000117601,PITX3,SERPINC1,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
P08603,O75364,3075,5309,ENSG00000000971,ENSG00000107859,CFH,PITX3,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P01833,5309,5284,ENSG00000107859,ENSG00000162896,PITX3,PIGR,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P04003,5309,722,ENSG00000107859,ENSG00000123838,PITX3,C4BPA,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,,5309,,ENSG00000107859,ENSG00000211592,PITX3,,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,,5309,,ENSG00000107859,ENSG00000211598,PITX3,,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,,5309,,ENSG00000107859,ENSG00000211644,PITX3,,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,,5309,,ENSG00000107859,ENSG00000211652,PITX3,,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,,5309,,ENSG00000107859,ENSG00000211675,PITX3,,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,,5309,,ENSG00000107859,ENSG00000211890,PITX3,,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,,5309,,ENSG00000107859,ENSG00000211893,PITX3,,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,,5309,,ENSG00000107859,ENSG00000211895,PITX3,,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,,5309,,ENSG00000107859,ENSG00000211896,PITX3,,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,,5309,,ENSG00000107859,ENSG00000211899,PITX3,,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,,5309,,ENSG00000107859,ENSG00000211934,PITX3,,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,,5309,,ENSG00000107859,ENSG00000211938,PITX3,,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,,5309,,ENSG00000107859,ENSG00000211949,PITX3,,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,,5309,721,ENSG00000107859,ENSG00000224389,PITX3,C4B,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P19652,5309,5005,ENSG00000107859,ENSG00000228278,PITX3,ORM2,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,,5309,,ENSG00000107859,ENSG00000239951,PITX3,,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,,5309,,ENSG00000107859,ENSG00000243238,PITX3,,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P68871,5309,3043,ENSG00000107859,ENSG00000244734,PITX3,HBB,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
O75364,P00738,5309,3240,ENSG00000107859,ENSG00000257017,PITX3,HP,anti tag coimmunoprecipitation,physical association,22278372,Daigo et al. (2012),0.37
P02745,Q15109,712,177,ENSG00000173372,ENSG00000204305,C1QA,AGER,unspecified method|surface plasmon resonance array,physical association,22386596,Ma et al. (2012),0.37
P02747,Q15109,714,177,ENSG00000159189,ENSG00000204305,C1QC,AGER,unspecified method|surface plasmon resonance array,physical association,22386596,Ma et al. (2012),0.37
P02746,Q15109,713,177,ENSG00000173369,ENSG00000204305,C1QB,AGER,unspecified method|surface plasmon resonance array,physical association,22386596,Ma et al. (2012),0.37
Q92622,Q9H257,9711,64170,ENSG00000145016,ENSG00000187796,RUBCN,CARD9,anti tag coimmunoprecipitation,physical association,22423967,Yang et al. (2012),0.37
P31946,Q9H257,7529,64170,ENSG00000166913,ENSG00000187796,YWHAB,CARD9,anti tag coimmunoprecipitation,physical association,22423967,Yang et al. (2012),0.37
P13498,Q9H257,1535,64170,ENSG00000051523,ENSG00000187796,CYBA,CARD9,anti tag coimmunoprecipitation,physical association,22423967,Yang et al. (2012),0.37
Q8NEB9,Q92622,5289,9711,ENSG00000078142,ENSG00000145016,PIK3C3,RUBCN,anti tag coimmunoprecipitation,physical association,22423967,Yang et al. (2012),0.37
P13498,Q92622,1535,9711,ENSG00000051523,ENSG00000145016,CYBA,RUBCN,anti tag coimmunoprecipitation|pull down,physical association,22423967|22423966,Yang et al. (2012),0.48
Q92622,P04839,9711,1536,ENSG00000145016,ENSG00000165168,RUBCN,CYBB,anti tag coimmunoprecipitation,physical association,22423967|22423966,Yang et al. (2012),0.43
Q92622,Q99570,9711,30849,ENSG00000145016,ENSG00000196455,RUBCN,PIK3R4,anti tag coimmunoprecipitation,physical association,22423967,Yang et al. (2012),0.37
Q92622,Q9P2Y5,9711,7405,ENSG00000145016,ENSG00000198382,RUBCN,UVRAG,anti tag coimmunoprecipitation,physical association,22423967,Yang et al. (2012),0.37
Q92622,P31946,9711,7529,ENSG00000145016,ENSG00000166913,RUBCN,YWHAB,anti tag coimmunoprecipitation,physical association,22423967,Yang et al. (2012),0.37
P52566,Q9H257,397,64170,ENSG00000111348,ENSG00000187796,ARHGDIB,CARD9,anti tag coimmunoprecipitation,physical association,22423967,Yang et al. (2012),0.37
Q92851,Q14790,843,841,ENSG00000003400,ENSG00000064012,CASP10,CASP8,anti tag coimmunoprecipitation,physical association,22421964,Estornes et al. (2012),0.37
Q14790,Q8IUC6,841,148022,ENSG00000064012,ENSG00000127666,CASP8,TICAM1,anti tag coimmunoprecipitation,physical association,22421964,Estornes et al. (2012),0.37
Q14790,O15455,841,7098,ENSG00000064012,ENSG00000164342,CASP8,TLR3,anti tag coimmunoprecipitation,physical association,22421964,Estornes et al. (2012),0.37
Q13489,Q14790,330,841,ENSG00000023445,ENSG00000064012,BIRC3,CASP8,anti tag coimmunoprecipitation,physical association,22421964,Estornes et al. (2012),0.37
Q8IWL2,P81534,653509,414325,ENSG00000122852,ENSG00000176797,SFTPA1,,surface plasmon resonance array,physical association,22418431,Saito et al. (2012),0.37
P35247,P81534,6441,414325,ENSG00000133661,ENSG00000176797,SFTPD,,surface plasmon resonance array,physical association,22418431,Saito et al. (2012),0.37
P21145,Q99836,4118,4615,ENSG00000172005,ENSG00000172936,MAL,MYD88,pull down,physical association,22485159,Lin et al. (2012),0.37
O00206,P21145,7099,4118,ENSG00000136869,ENSG00000172005,TLR4,MAL,pull down,physical association,22485159,Lin et al. (2012),0.37
P60709,Q6UXN8,60,283420,ENSG00000075624,ENSG00000197992,ACTB,CLEC9A,pull down,physical association,22483800,Ahrens et al. (2012),0.37
P35611,Q6UXN8,118,283420,ENSG00000087274,ENSG00000197992,ADD1,CLEC9A,pull down,physical association,22483800,Ahrens et al. (2012),0.37
Q9NYL9,Q6UXN8,29766,283420,ENSG00000138594,ENSG00000197992,TMOD3,CLEC9A,pull down,physical association,22483800,Ahrens et al. (2012),0.37
Q15149,Q6UXN8,5339,283420,ENSG00000178209,ENSG00000197992,PLEC,CLEC9A,pull down,physical association,22483800,Ahrens et al. (2012),0.37
Q00610,Q6UXN8,1213,283420,ENSG00000141367,ENSG00000197992,CLTC,CLEC9A,pull down,physical association,22483800,Ahrens et al. (2012),0.37
Q03001,Q6UXN8,667,283420,ENSG00000151914,ENSG00000197992,DST,CLEC9A,pull down,physical association,22483800,Ahrens et al. (2012),0.37
,O15162,,5359,ENSG00000173366,ENSG00000188313,,PLSCR1,two hybrid|anti tag coimmunoprecipitation,physical association,22453241,Talukder et al. (2012),0.41
P21926,O00453,928,7940,ENSG00000010278,ENSG00000204482,CD9,LST1,anti tag coimmunoprecipitation,physical association,22589543,Draber et al. (2012),0.37
Q9GZY6,O00453,7462,7940,ENSG00000086730,ENSG00000204482,LAT2,LST1,anti tag coimmunoprecipitation,physical association,22589543,Draber et al. (2012),0.37
P60033,O00453,975,7940,ENSG00000110651,ENSG00000204482,CD81,LST1,anti tag coimmunoprecipitation,physical association,22589543,Draber et al. (2012),0.37
P29350,O00453,5777,7940,ENSG00000111679,ENSG00000204482,PTPN6,LST1,anti tag coimmunoprecipitation,physical association,22589543,Draber et al. (2012),0.37
Q06124,O00453,5781,7940,ENSG00000179295,ENSG00000204482,PTPN11,LST1,anti tag coimmunoprecipitation,physical association,22589543,Draber et al. (2012),0.37
Q9NQ38,Q9Y337,11005,25818,ENSG00000133710,ENSG00000167754,SPINK5,KLK5,protein array|surface plasmon resonance,physical association,22588119|10419450|17596512,Bennett et al. (2012)|Mägert et al. (1999)|Deraison et al. (2007),0.53
Q9P0G3,Q9NQ38,43847,11005,ENSG00000129437,ENSG00000133710,KLK14,SPINK5,protein array|surface plasmon resonance,physical association,22588119|10419450|17596512,Bennett et al. (2012)|Mägert et al. (1999)|Deraison et al. (2007),0.53
Q86UT6,P49411,79671,7284,ENSG00000160703,ENSG00000178952,NLRX1,TUFM,anti tag coimmunoprecipitation,physical association,22749352,Lei et al. (2012),0.37
Q676U5,P49411,55054,7284,ENSG00000085978,ENSG00000178952,ATG16L1,TUFM,anti tag coimmunoprecipitation,physical association,22749352,Lei et al. (2012),0.37
Q676U5,Q7Z434,55054,57506,ENSG00000085978,ENSG00000088888,ATG16L1,MAVS,anti tag coimmunoprecipitation,physical association,22749352,Lei et al. (2012),0.37
Q16611,Q07817,578,598,ENSG00000030110,ENSG00000171552,BAK1,BCL2L1,anti tag coimmunoprecipitation,physical association,22705850,Plötz et al. (2012),0.37
Q13323,P10415,638,596,ENSG00000100290,ENSG00000171791,BIK,BCL2,anti tag coimmunoprecipitation,physical association,22705850,Plötz et al. (2012),0.37
Q13323,Q07817,638,598,ENSG00000100290,ENSG00000171552,BIK,BCL2L1,anti tag coimmunoprecipitation,physical association,22705850,Plötz et al. (2012),0.37
P45880,Q07817,7417,598,ENSG00000165637,ENSG00000171552,VDAC2,BCL2L1,anti tag coimmunoprecipitation,physical association,22705850,Plötz et al. (2012),0.37
Q16611,P45880,578,7417,ENSG00000030110,ENSG00000165637,BAK1,VDAC2,anti tag coimmunoprecipitation,physical association,22705850,Plötz et al. (2012),0.37
Q13258,Q9Y5Y4,5729,11251,ENSG00000168229,ENSG00000183134,PTGDR,PTGDR2,anti tag coimmunoprecipitation,physical association,22442685,Schröder et al. (2012),0.37
Q9ULC6,P20930,29943,2312,ENSG00000142623,ENSG00000143631,PADI1,FLG,enzymatic study,enzymatic reaction,21531719,Hsu et al. (2011),0.25
Q9Y2J8,P20930,11240,2312,ENSG00000117115,ENSG00000143631,PADI2,FLG,enzymatic study,enzymatic reaction,21531719,Hsu et al. (2011),0.25
Q9ULC6,Q5D862,29943,388698,ENSG00000142623,ENSG00000143520,PADI1,FLG2,enzymatic study,enzymatic reaction,21531719,Hsu et al. (2011),0.25
Q9Y2J8,Q5D862,11240,388698,ENSG00000117115,ENSG00000143520,PADI2,FLG2,enzymatic study,enzymatic reaction,21531719,Hsu et al. (2011),0.25
Q9ULW8,Q5D862,51702,388698,ENSG00000142619,ENSG00000143520,PADI3,FLG2,enzymatic study,enzymatic reaction,21531719,Hsu et al. (2011),0.25
P04632,P20930,826,2312,ENSG00000126247,ENSG00000143631,CAPNS1,FLG,protease assay,protein cleavage,19286660,Kamata et al. (2009),0.25
P31944,P20930,23581,2312,ENSG00000105141,ENSG00000143631,CASP14,FLG,protease assay,protein cleavage,19286660,Kamata et al. (2009),0.25
P23510,P43489,7292,7293,ENSG00000117586,ENSG00000186827,TNFSF4,TNFRSF4,x-ray crystallography,physical association,16905106,Compaan et al. (2006),0.37
P12319,,2205,,ENSG00000179639,ENSG00000211891,FCER1A,,x-ray crystallography,physical association,11531339|10917520,Garman et al. (2001)|Garman et al. (2000),0.43
P42226,Q00978,6778,10379,ENSG00000166888,ENSG00000213928,STAT6,IRF9,anti tag coimmunoprecipitation,physical association,21268015,Kim et al. (2011),0.37
P24394,P42226,3566,6778,ENSG00000077238,ENSG00000166888,IL4R,STAT6,anti tag coimmunoprecipitation,physical association,21268015,Kim et al. (2011),0.37
P14780,P35247,4318,6441,ENSG00000100985,ENSG00000133661,MMP9,SFTPD,enzymatic study,cleavage reaction,22860023,Bratcher et al. (2012),0.25
P35247,P08246,6441,1991,ENSG00000133661,ENSG00000197561,SFTPD,ELANE,enzymatic study,cleavage reaction,22860023,Bratcher et al. (2012),0.25
P11940,Q5U5Q3,26986,51320,ENSG00000070756,ENSG00000176624,PABPC1,MEX3C,anti tag coimmunoprecipitation,physical association,17267406,Buchet-Poyau et al. (2007),0.37
Q9UL18,Q5U5Q3,26523,51320,ENSG00000092847,ENSG00000176624,,MEX3C,anti tag coimmunoprecipitation,physical association,17267406,Buchet-Poyau et al. (2007),0.37
P11940,Q6ZN04,26986,84206,ENSG00000070756,ENSG00000183496,PABPC1,MEX3B,anti tag coimmunoprecipitation,physical association,17267406,Buchet-Poyau et al. (2007),0.37
Q9UL18,Q6ZN04,26523,84206,ENSG00000092847,ENSG00000183496,,MEX3B,anti tag coimmunoprecipitation,physical association,17267406,Buchet-Poyau et al. (2007),0.37
Q9HCE1,Q9HC16,4343,60489,ENSG00000155363,ENSG00000239713,MOV10,APOBEC3G,anti tag coimmunoprecipitation,physical association,22791714,Liu et al. (2012),0.37
Q9UL18,Q9HCE1,26523,4343,ENSG00000092847,ENSG00000155363,,MOV10,anti tag coimmunoprecipitation,physical association,22791714,Liu et al. (2012),0.37
Q9UL18,Q9HC16,26523,60489,ENSG00000092847,ENSG00000239713,,APOBEC3G,anti tag coimmunoprecipitation,physical association,22791714,Liu et al. (2012),0.37
O14920,O43524,3551,2309,ENSG00000104365,ENSG00000118689,IKBKB,FOXO3,anti tag coimmunoprecipitation,physical association,22531926,Luron et al. (2012),0.37
O00206,P02765,7099,197,ENSG00000136869,ENSG00000145192,TLR4,AHSG,anti tag coimmunoprecipitation,physical association,22842477,Pal et al. (2012),0.37
P02765,Q9Y6Y9,197,23643,ENSG00000145192,ENSG00000154589,AHSG,LY96,surface plasmon resonance array,physical association,22842477,Pal et al. (2012),0.37
O95721,Q13114,9342,7187,ENSG00000099940,ENSG00000131323,SNAP29,TRAF3,anti tag coimmunoprecipitation,physical association,22792062,van Zuylen et al. (2012),0.37
Q13114,Q13627,7187,1859,ENSG00000131323,ENSG00000157540,TRAF3,DYRK1A,anti tag coimmunoprecipitation,physical association,22792062,van Zuylen et al. (2012),0.37
P54803,Q13114,2581,7187,ENSG00000054983,ENSG00000131323,GALC,TRAF3,anti tag coimmunoprecipitation,physical association,22792062,van Zuylen et al. (2012),0.37
Q13114,P41212,7187,2120,ENSG00000131323,ENSG00000139083,TRAF3,ETV6,anti tag coimmunoprecipitation,physical association,22792062,van Zuylen et al. (2012),0.37
Q13114,Q12815,7187,10024,ENSG00000131323,ENSG00000135451,TRAF3,TROAP,anti tag coimmunoprecipitation,physical association,22792062,van Zuylen et al. (2012),0.37
Q92734,Q13114,10342,7187,ENSG00000114354,ENSG00000131323,TFG,TRAF3,anti tag coimmunoprecipitation,physical association,22792062,van Zuylen et al. (2012),0.37
Q13114,P61962,7187,10238,ENSG00000131323,ENSG00000136485,TRAF3,DCAF7,anti tag coimmunoprecipitation,physical association,22792062,van Zuylen et al. (2012),0.37
Q13114,Q01538,7187,4661,ENSG00000131323,ENSG00000196132,TRAF3,MYT1,anti tag coimmunoprecipitation,physical association,22792062,van Zuylen et al. (2012),0.37
Q13114,O15027,7187,9919,ENSG00000131323,ENSG00000148396,TRAF3,SEC16A,anti tag coimmunoprecipitation,physical association,22792062,van Zuylen et al. (2012),0.37
Q13114,Q5VU43,7187,9659,ENSG00000131323,ENSG00000178104,TRAF3,PDE4DIP,anti tag coimmunoprecipitation,physical association,22792062,van Zuylen et al. (2012),0.37
Q13114,A0A0S2Z4Z0,7187,10432,ENSG00000131323,ENSG00000239306,TRAF3,RBM14,anti tag coimmunoprecipitation,physical association,22792062,van Zuylen et al. (2012),0.37
Q13114,Q96PK6,7187,100526737,ENSG00000131323,ENSG00000239306,TRAF3,,anti tag coimmunoprecipitation,physical association,22792062,van Zuylen et al. (2012),0.37
Q15643,O60763,9321,8615,ENSG00000100815,ENSG00000138768,TRIP11,USO1,anti tag coimmunoprecipitation,physical association,22792062,van Zuylen et al. (2012),0.37
P17612,O60763,5566,8615,ENSG00000072062,ENSG00000138768,PRKACA,USO1,anti tag coimmunoprecipitation,physical association,22792062,van Zuylen et al. (2012),0.37
P31323,O60763,5577,8615,ENSG00000005249,ENSG00000138768,PRKAR2B,USO1,anti tag coimmunoprecipitation,physical association,22792062,van Zuylen et al. (2012),0.37
O60763,,8615,,ENSG00000138768,ENSG00000175820,USO1,,anti tag coimmunoprecipitation,physical association,22792062,van Zuylen et al. (2012),0.37
Q76N32,O60763,23177,8615,ENSG00000011523,ENSG00000138768,CEP68,USO1,anti tag coimmunoprecipitation,physical association,22792062,van Zuylen et al. (2012),0.37
O60763,Q08379,8615,2801,ENSG00000138768,ENSG00000167110,USO1,GOLGA2,anti tag coimmunoprecipitation,physical association,22792062,van Zuylen et al. (2012),0.37
O60763,O15027,8615,9919,ENSG00000138768,ENSG00000148396,USO1,SEC16A,anti tag coimmunoprecipitation,physical association,22792062,van Zuylen et al. (2012),0.37
Q8NB25,O60763,79632,8615,ENSG00000111879,ENSG00000138768,,USO1,anti tag coimmunoprecipitation,physical association,22792062,van Zuylen et al. (2012),0.37
O60763,Q5VU43,8615,9659,ENSG00000138768,ENSG00000178104,USO1,PDE4DIP,anti tag coimmunoprecipitation,physical association,22792062,van Zuylen et al. (2012),0.37
Q15717,O95786,1994,23586,ENSG00000066044,ENSG00000107201,ELAVL1,DDX58,anti tag coimmunoprecipitation,physical association,22912779,Onomoto et al. (2012),0.37
O95786,Q13283,23586,10146,ENSG00000107201,ENSG00000145907,DDX58,G3BP1,anti tag coimmunoprecipitation,physical association,22912779,Onomoto et al. (2012),0.37
O95786,Q01085,23586,7073,ENSG00000107201,ENSG00000151923,DDX58,TIAL1,anti tag coimmunoprecipitation,physical association,22912779,Onomoto et al. (2012),0.37
Q13469,P23771,4773,2625,ENSG00000101096,ENSG00000107485,NFATC2,GATA3,anti tag coimmunoprecipitation,physical association,22226971,Yao et al. (2012),0.37
P17096,P17676,3159,1051,ENSG00000137309,ENSG00000172216,HMGA1,CEBPB,anti tag coimmunoprecipitation,physical association,22745191,Iiritano et al. (2012),0.37
P17096,P08047,3159,6667,ENSG00000137309,ENSG00000185591,HMGA1,SP1,anti tag coimmunoprecipitation,physical association,22745191,Iiritano et al. (2012),0.37
P20823,P17096,6927,3159,ENSG00000135100,ENSG00000137309,HNF1A,HMGA1,anti tag coimmunoprecipitation,physical association,22745191,Iiritano et al. (2012),0.37
Q9UEW3,Q96PL1,8685,117156,ENSG00000019169,ENSG00000164265,MARCO,SCGB3A2,phage display,physical association,12847263,Bin et al. (2003),0.37
Q9NQ38,P49862,11005,5650,ENSG00000133710,ENSG00000169035,SPINK5,KLK7,surface plasmon resonance,physical association,10419450|17596512,Mägert et al. (1999)|Deraison et al. (2007),0.43
Q8IUC6,Q9BRZ2,148022,81844,ENSG00000127666,ENSG00000169871,TICAM1,TRIM56,anti tag coimmunoprecipitation,physical association,22948160,Shen et al. (2012),0.37
O00187,,10747,,ENSG00000009724,ENSG00000244731,MASP2,,x-ray crystallography,physical association,22949645,Kidmose et al. (2012),0.37
P09871,,716,,ENSG00000182326,ENSG00000244731,C1S,,cleavage assay|surface plasmon resonance,cleavage reaction|physical association,22949645,Kidmose et al. (2012),0.43
O60880,P20963,4068,919,ENSG00000183918,ENSG00000198821,SH2D1A,CD247,anti tag coimmunoprecipitation,physical association,22912825,Proust et al. (2012),0.37
Q7Z7M0,O15265,1954,6314,ENSG00000105429,ENSG00000163635,MEGF8,ATXN7,pull down,physical association,21078624,Kahle et al. (2011),0.37
Q8N2S1,O15265,8425,6314,ENSG00000090006,ENSG00000163635,LTBP4,ATXN7,pull down,physical association,21078624,Kahle et al. (2011),0.37
O15265,P37198,6314,23636,ENSG00000163635,ENSG00000213024,ATXN7,NUP62,pull down,physical association,21078624,Kahle et al. (2011),0.37
